czas,h2pz_10011,h2pz_10021,h2pz_10121,h2pz_10131,h2pz_10318,h2pz_10338,h2pz_10358,h2pz_10378,h2pz_10398,h2pz_10401,h2pz_10402,h2pz_10438,h2pz_10441,h2pz_10442
2022-02-10 00:00:00+01:00,1946.2632644992404,1976.9201640150281,0.5304030179977417,0.5318679809570312,0.013603975341344873,35.87171741061741,31.318285054630703,29.731705902417502,255.9281350072225,89.40098445044623,88.63250077141656,0.0,0.10919131940644648,88.63250077141656
2022-02-10 01:00:00+01:00,1946.3257803683812,1977.4158889431424,0.5304030179977417,0.5318679809570312,0.013800692012947466,35.638553606669106,31.07323000431061,29.764988403850133,256.27852164798315,89.49598583009508,88.7339198006524,0.0,0.10872326939470238,88.7339198006524
2022-02-10 02:00:00+01:00,1947.4288314819337,1977.7299304538303,0.5304030179977417,0.5318679809570312,0.014333183692975177,35.611182849672105,31.014079245991176,29.854775995678374,256.39317350599504,89.52395329157511,88.76074671427409,0.0,0.10868935272718469,88.76074671427409
2022-02-10 03:00:00+01:00,1946.412226799859,1977.0188205973307,0.5304020685288641,0.5318679809570312,0.014604517033116686,35.64651729689704,31.029653816752962,30.01038933806949,256.5558918338352,89.56014305114746,88.79678393893772,0.0,0.10835696938551134,88.79678393893772
2022-02-10 04:00:00+01:00,1945.668637729221,1977.0378673977323,0.5303992201222314,0.5318679809570312,0.014902983707272345,35.692023291058014,31.072314263979592,29.92324031247033,256.29980782826743,89.48169991811116,88.72431681315105,0.0,0.10798388604281677,88.72431681315105
2022-02-10 05:00:00+01:00,1946.5992844645182,1977.8132028537327,0.5304030179977417,0.5318679809570312,0.01411950868761374,35.67553979767693,31.080274541642932,29.91882091310289,256.3492985365126,89.50100572162205,88.73562060885959,0.0,0.10793640270829201,88.73562060885959
2022-02-10 06:00:00+01:00,1945.9238267686633,1977.0569151475695,0.5304030179977417,0.5318679809570312,0.01405506701933013,35.79403114318848,31.21319751209683,29.991063568327164,256.627727110121,89.5743208609687,88.80689322577582,0.0,0.10841123605353965,88.80689322577582
2022-02-10 07:00:00+01:00,1946.340188700358,1976.8444616360134,0.5304030179977417,0.5318679809570312,0.0141127253541102,36.01018579588996,31.40491499847836,30.07354894902971,256.865333243476,89.52503943337335,88.76208940717909,0.0,0.10820773604843352,88.76208940717909
2022-02-10 08:00:00+01:00,1945.5502013481987,1976.2644864230685,0.5304030179977417,0.5318679809570312,0.013427608670252892,35.99193183157179,31.38045771016015,30.049481558799744,256.08784236484104,89.42898595386082,88.67184135860867,0.0,0.10900816940185097,88.67184135860867
2022-02-10 09:00:00+01:00,1945.3191869099935,1975.7602133856878,0.5304030179977417,0.5318679809570312,0.013936358683018221,35.857095896402996,31.22782573858897,29.995842349794177,255.7048549609714,89.3376685142517,88.56745098961724,0.0,0.10787535270676017,88.56745098961724
2022-02-10 10:00:00+01:00,1946.704779188368,1977.2070973714192,0.5304030179977417,0.5318679809570312,0.014282308691698643,35.97022181193034,31.367213249736363,30.001407992045085,256.0729867002699,89.42112423790826,88.6555573187934,0.0,0.10799745270982385,88.6555573187934
2022-02-10 11:00:00+01:00,1946.8776716783311,1978.041774190267,0.5304030179977417,0.5318679809570312,0.013251241999160912,35.747622893651325,31.128215807278952,30.06653830740187,256.33208284166125,89.49558552212186,88.73245784335666,0.0,0.10801780271033445,88.73245784335666
2022-02-10 12:00:00+01:00,1946.40490169949,1978.1694893052843,0.5304001695911089,0.5318679809570312,0.01281032532143096,35.421571492089164,30.83143110540178,29.94917299747467,256.1623639678955,89.45777495278253,88.69290957556831,0.0,0.10927271940848894,88.69290957556831
2022-02-10 13:00:00+01:00,1946.9213845147026,1978.0132013617622,0.5304030179977417,0.5318679809570312,0.012925641990991102,35.48265885565016,30.9625156905916,30.009022414949204,256.3382283613417,89.51596323225233,88.74708504147,0.0,0.10979503608826134,88.74708504147
2022-02-10 14:00:00+01:00,1946.097941385905,1977.4361577690972,0.5304030179977417,0.5318679809570312,0.011708033627106084,35.707048400243124,31.16230548593733,29.77946402973599,256.1439268663194,89.4597083875868,88.68742319318983,0.0,0.10982895275577903,88.68742319318983
2022-02-10 15:00:00+01:00,1945.971934644911,1977.2845083957247,0.5304030179977417,0.5318679809570312,0.011290858616638515,35.724841080771554,31.16801703506046,29.649959846602545,256.07994667053225,89.43433855268691,88.6621895260281,0.0,0.11115170278896888,88.6621895260281
2022-02-10 16:00:00+01:00,1945.631031528049,1976.7624098375109,0.5304030179977417,0.5318679809570312,0.010422591928185688,35.39610346370273,30.857529994116888,29.582957465383743,255.9503985426161,89.39481847551134,88.62528984069824,0.0,0.11090750278284152,88.62528984069824
2022-02-10 17:00:00+01:00,1946.0263911268446,1977.189515686035,0.5304030179977417,0.5318679809570312,0.011616458624808325,35.77368455462985,31.151092633141413,29.490157818794252,256.2298443518745,89.4409725994534,88.67484200795492,0.0,0.11115848612247242,88.67484200795492
2022-02-10 18:00:00+01:00,1945.7121057467991,1976.6349367947048,0.5304030179977417,0.5318679809570312,0.013095225328579546,36.03270299699572,31.42128996902042,29.571381619771323,256.3727826478746,89.47544591055976,88.70687439812555,0.0,0.11104316945291227,88.70687439812555
2022-02-10 19:00:00+01:00,1945.8046580335829,1976.4085635375977,0.5304030179977417,0.5318679809570312,0.013190191997629074,36.04153491867913,31.40161835193634,29.692756038771734,256.2975284237332,89.44136598798964,88.67588010999891,0.0,0.11123988612451487,88.67588010999891
2022-02-10 20:00:00+01:00,1945.4071007622613,1976.4171103583442,0.5304030179977417,0.5318679809570312,0.013688767010139094,35.78903186056349,31.160172097418045,29.629993120829266,256.351374452379,89.45312125523886,88.68560752868652,0.0,0.10895390273382266,88.68560752868652
2022-02-10 21:00:00+01:00,1944.8544759114584,1976.5555716959636,0.5304030179977417,0.5318679809570312,0.017416208770333064,35.827591785854764,31.246412116156684,29.604311384624904,256.2723759206136,89.44148789723714,88.68079239739312,0.0,0.10820095271492998,88.68079239739312
2022-02-10 22:00:00+01:00,1945.6388464355468,1976.8530079481336,0.5304030179977417,0.5318679809570312,0.017887650448828937,35.930925854576955,31.364174268510606,29.684944978290133,256.4660262934367,89.49839380688138,88.7370939763387,0.0,0.10742765269552668,88.7370939763387
2022-02-10 23:00:00+01:00,1945.667173055013,1976.392690700955,0.5304030179977417,0.5318679809570312,0.01559827539138496,35.8528596856859,31.312634500397575,29.515120570924548,255.86989325205485,89.34901025772095,88.58783367580838,0.0,0.10756331936559743,88.58783367580838
