czas,h2pz_10011,h2pz_10021,h2pz_10121,h2pz_10131,h2pz_10318,h2pz_10338,h2pz_10358,h2pz_10378,h2pz_10398,h2pz_10401,h2pz_10402,h2pz_10438,h2pz_10441,h2pz_10442
2022-02-20 00:00:00+01:00,1947.3226049804687,1972.9111333211263,0.5304030179977417,0.5318679809570312,33.71427605628967,0.0011056833610766463,30.866751953760783,30.168023841116163,0.0,0.26181632861081094,90.07764266967773,322.0901645999485,90.46327598571777,90.07764266967773
2022-02-20 01:00:00+01:00,1946.9775495741103,1972.3138188680014,0.5304030179977417,0.5318679809570312,33.537508991029526,0.0008648750217010577,30.87204635567135,30.03966608206431,0.0,0.26173492858393327,90.14343290540907,322.5154799991184,90.53159013960097,90.14343290540907
2022-02-20 02:00:00+01:00,1946.8876852077908,1971.7768216281468,0.5304030179977417,0.5318679809570312,33.52215154118008,0.0007258166848785347,31.052327162424724,30.05446732521057,0.0,0.26203339534915154,90.22945029788548,323.1191839853922,90.61818640179104,90.22945029788548
2022-02-20 03:00:00+01:00,1947.6058766682943,1972.3265179104276,0.5304030179977417,0.5318679809570312,33.48351701418559,0.0007936500199139118,30.813658686214023,30.028127685652837,0.0,0.2622572454230653,90.16898078494602,322.7207303958469,90.5547074953715,90.16898078494602
2022-02-20 04:00:00+01:00,1947.481334330241,1971.8190694851346,0.5304030179977417,0.5318679809570312,33.46292621294658,0.004877216789043612,30.56786450121138,29.94653426223331,0.0,0.2622708120942116,90.03434562683105,322.10013513353135,90.42274635738796,90.03434562683105
2022-02-20 05:00:00+01:00,1947.6827992757162,1972.4830500623914,0.5304030179977417,0.5318679809570312,33.40711292054918,0.008560566881464587,30.984042670991684,29.938879261546663,0.0,0.2618570286242498,90.06355957878961,321.77327398512097,90.45118868933784,90.06355957878961
2022-02-20 06:00:00+01:00,1947.373886956109,1971.8312805514865,0.5304030179977417,0.5318679809570312,33.56034169726902,0.008886166889634397,31.187946501837835,30.101960943539936,0.0,0.262433612147967,90.38362865871854,324.00265870836046,90.76835066689385,90.38362865871854
2022-02-20 07:00:00+01:00,1948.408562520345,1972.7404357571072,0.5304030179977417,0.5318679809570312,33.59309506310357,0.00953058357247048,31.206872015529207,30.130447494188946,0.0,0.262338645449943,90.41328584459093,324.1488122473823,90.7942428080241,90.41328584459093
2022-02-20 08:00:00+01:00,1948.7382326931424,1972.646175503201,0.5304030179977417,0.5318679809570312,33.52723224322001,0.009425441903165644,30.753209008110893,30.034083464940387,0.0,0.2627592122554779,90.27809163835313,323.17978624979656,90.66038578881158,90.27809163835313
2022-02-20 09:00:00+01:00,1947.5638745456272,1972.3304254489474,0.5304030179977417,0.5318679809570312,33.564889954460995,0.010022375251476963,30.747673813501994,30.048528576956855,0.0,0.2632679624234637,89.99021259731717,321.24962643093534,90.37421901914809,89.99021259731717
