czas,h2pz_10011,h2pz_10021,h2pz_10121,h2pz_10131,h2pz_10318,h2pz_10338,h2pz_10358,h2pz_10378,h2pz_10398,h2pz_10401,h2pz_10402,h2pz_10438,h2pz_10441,h2pz_10442
2022-01-03 00:00:00+01:00,1956.0542275322807,1980.4156418863931,0.5304030179977417,0.5318679809570312,33.314486497243244,0.0013634500342110793,30.933578028678895,29.98881825870938,0.0,0.2671480303671625,88.90703931172689,314.353005226983,89.29011791017321,88.90703931172689
2022-01-03 01:00:00+01:00,1956.1072182210287,1979.9216250949435,0.5304030179977417,0.5318679809570312,33.169204239315455,0.0013871917014734612,30.952452601856656,29.87976928340064,0.0,0.266944530295829,88.97785646226671,314.90119338989257,89.364341990153,88.97785646226671
2022-01-03 02:00:00+01:00,1955.4928117201064,1980.4342013210721,0.5304030179977417,0.5318679809570312,33.28248947143555,0.0015805167063242859,31.012139235602486,30.0353384203381,0.0,0.2671480303671625,88.96039278666179,314.8006645880805,89.34831288867527,88.96039278666179
2022-01-03 03:00:00+01:00,1955.3721766832139,1979.7020888264974,0.5304030179977417,0.5318679809570312,33.3834526570638,0.003391666751768854,30.923928660816618,30.12010636753506,0.0,0.2672429970693257,88.92462473127577,314.6271194542779,89.31573902130127,88.92462473127577
2022-01-03 04:00:00+01:00,1955.2886592610678,1979.342138197157,0.5304030179977417,0.5318679809570312,33.588628205193416,0.0042904584409876,30.77064220163557,30.2892217736774,0.0,0.26704628033356537,88.96937217288547,315.06684174431695,89.35581534067789,88.96937217288547
2022-01-03 05:00:00+01:00,1955.7042891438803,1980.0224788072373,0.5304030179977417,0.5318679809570312,33.64429912143284,0.004276891773980525,30.796500243080988,30.347060001691183,0.0,0.26709376368257737,89.03103764428033,315.41063520643445,89.41240242004395,89.03103764428033
2022-01-03 06:00:00+01:00,1955.8337147013347,1980.6708314005534,0.5304030179977417,0.5318679809570312,33.689713617960614,0.0031237250783791143,31.048413138389588,30.38806177828047,0.0,0.26689026361124385,89.09408933003743,315.81450172424314,89.4722927877638,89.09408933003743
2022-01-03 07:00:00+01:00,1956.5025803968642,1985.27595638699,0.5297652789205313,0.5318609150250753,33.5773509004381,27.074654450543843,31.33941507021586,8.187688392003377,182.47444647577072,62.91247562787599,88.86251799901326,103.687672229343,29.942837317956364,88.9115881284078
2022-01-03 08:00:00+01:00,1956.2556917317709,1987.1614241875543,0.5299110204809242,0.5324588555925422,33.57271453115675,36.30040755589803,31.454684381484984,0.0,259.53338377210827,89.60678616629707,88.83467486487494,0.0,0.12475228646356198,88.83467486487494
2022-01-03 09:00:00+01:00,1955.2434822591147,1985.8696045260958,0.5298126554323568,0.5328041931324535,33.597056528727215,36.16429313659668,31.394899472660487,0.0,258.60652267456055,89.64423047595554,88.87238553788927,0.0,0.12269015307848652,88.87238553788927
2022-01-03 10:00:00+01:00,1955.2205279541015,1986.8937803141275,0.5294307286540667,0.5327904258337286,33.47886028925578,35.85961929321289,31.059656547970242,0.0,258.41421506245933,89.6821079826355,88.90643997616237,0.0,0.12186258639105492,88.90643997616237
2022-01-03 11:00:00+01:00,1955.2442154947917,1986.2547099134656,0.5299544162551562,0.5326676379640897,33.62019789483812,35.974078052308826,31.20246623410119,0.0,258.2622815322876,89.71971482170953,88.94456452687581,0.0,0.12201181972813276,88.94456452687581
2022-01-03 12:00:00+01:00,1955.8871943495008,1986.0383482530383,0.5294708945519394,0.532657605426179,33.49218953450521,35.506271595425076,30.775960465537178,0.0,257.8454721154107,89.69648883395725,88.92439351823595,0.0,0.12019388634918464,88.92439351823595
2022-01-03 13:00:00+01:00,1956.9030681355794,1987.283768073188,0.5294745159314739,0.5327304715911547,33.30894448916117,35.55168952729967,30.89212837960985,0.0,257.97322993808325,89.7651344426473,88.98467230055067,0.0,0.1209400530345738,88.98467230055067
2022-01-03 14:00:00+01:00,1956.0644838460287,1986.5860892401802,0.5294421286384264,0.5327546018030909,33.3863626797994,35.666321190728084,31.02240927696228,0.0,257.7660254626804,89.74444582197401,88.96920059627956,0.0,0.12026171968422002,88.96920059627956
2022-01-03 15:00:00+01:00,1956.0009928385416,1986.601961839464,0.5294378536442915,0.5327557702196969,33.40959225018819,35.809900773366294,31.137753166092768,0.0,257.5676531389025,89.71375195821126,88.93756538391114,0.0,0.11984115300700068,88.93756538391114
2022-01-03 16:00:00+01:00,1956.1990385606555,1986.3719260321723,0.5294407036403815,0.5319395176735189,33.424892065260146,35.81390634854635,31.15225595527225,0.0,257.79394588894314,89.77603536605835,88.99946661207412,0.0,0.11818601963213748,88.99946661207412
2022-01-03 17:00:00+01:00,1956.5751071166992,1986.6488482666016,0.5294521036247413,0.5323998302552435,33.29580177413093,35.6693873002794,31.015744596587286,0.0,257.6699736997816,89.74003643247816,88.96673367394341,0.0,0.1171278196055856,88.96673367394341
2022-01-03 18:00:00+01:00,1955.4644839138455,1986.049337056478,0.5296148925688532,0.5327390183508396,33.285867569181654,35.800702548556856,31.18996790991889,0.0,257.72520328097875,89.77429845598009,88.99640223609076,0.0,0.11870833631190988,88.99640223609076
2022-01-03 19:00:00+01:00,1923.5008696831596,1953.2512918429904,0.5297004507813189,0.5328277840382523,33.396039161682125,35.93289981418186,31.280088032616508,0.0,246.4284999508328,87.1950904782613,86.44563739776612,0.0,0.11851840297381083,86.44563739776612
2022-01-03 20:00:00+01:00,1884.1455594211154,1912.689641248915,0.5301000320249134,0.5326291676859061,33.47995579931471,36.00315832667881,31.329185886912875,0.0,235.78955056084527,83.54709129757352,82.84085631900363,0.0,0.1161374529140691,82.84085631900363
2022-01-03 21:00:00+01:00,1890.0090493774414,1918.8742572021483,0.5302180186410745,0.5326999883022573,33.42643874804179,36.04462823443943,31.39661560376485,0.0,238.05963570912678,84.02064287609524,83.31138623131646,0.0,0.1157236695703533,83.31138623131646
2022-01-03 22:00:00+01:00,1889.6464126586914,1918.643486802843,0.5302658363017771,0.5326469948391119,33.46258366584778,36.0031311723921,31.374484992027284,0.0,237.90245238410103,83.9538537449307,83.24454229142931,0.0,0.11561513623429669,83.24454229142931
2022-01-03 23:00:00+01:00,1889.6752296617296,1918.7116197374132,0.5302158002886507,0.532243126316203,33.430922456317475,36.04332921981811,31.44285760508643,0.0,237.9113658481174,83.94810873455471,83.24211382124159,0.0,0.1121081528129677,83.24211382124159
